ts,device,co,humidity,light,lpg,motion,smoke,temp
1594512431,b8:27:eb:bf:9d:51,0.004990396,51,FALSE,0.007689266,FALSE,0.020520845,22.7
1594512433,00:0f:00:70:91:0a,0.002840089,75.5,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1594512434,b8:27:eb:bf:9d:51,0.005006199,51,FALSE,0.007706873,FALSE,0.02057104,22.7
1594512438,00:0f:00:70:91:0a,0.002840089,75.59999847,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1594512438,b8:27:eb:bf:9d:51,0.004993256,51.1,FALSE,0.007692454,FALSE,0.020529932,22.7
1594512442,b8:27:eb:bf:9d:51,0.005004798,51.1,FALSE,0.007705313,FALSE,0.020566593,22.7
1594512446,b8:27:eb:bf:9d:51,0.005013474,51,FALSE,0.007714973,FALSE,0.020594137,22.6
1594512446,00:0f:00:70:91:0a,0.002840089,75.59999847,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1594512447,1c:bf:ce:15:ec:4d,0.004351369,78.09999847,TRUE,0.006963631,FALSE,0.018459116,27
1594512449,b8:27:eb:bf:9d:51,0.005014896,51.1,FALSE,0.007716556,FALSE,0.02059865,22.7
1594512449,00:0f:00:70:91:0a,0.002840089,75.59999847,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1594512451,1c:bf:ce:15:ec:4d,0.004391004,78,TRUE,0.007009459,FALSE,0.018588908,27
1594512453,b8:27:eb:bf:9d:51,0.004990367,51.1,FALSE,0.007689234,FALSE,0.020520753,22.7
1594512453,00:0f:00:70:91:0a,0.002840089,75.59999847,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1594512456,1c:bf:ce:15:ec:4d,0.004341545,78,TRUE,0.006952255,FALSE,0.018426906,27
1594512457,b8:27:eb:bf:9d:51,0.004997519,51.1,FALSE,0.007697204,FALSE,0.020543474,22.7
1594512457,00:0f:00:70:91:0a,0.002792826,75.80000305,FALSE,0.005052672,FALSE,0.013103809,19.79999924
1594512460,b8:27:eb:bf:9d:51,0.004981719,51.1,FALSE,0.007679592,FALSE,0.020493267,22.6
1594512462,00:0f:00:70:91:0a,0.002746464,75.59999847,FALSE,0.004991855,FALSE,0.012935399,19.79999924
1594512464,b8:27:eb:bf:9d:51,0.005004798,51.1,FALSE,0.007705313,FALSE,0.020566593,22.7
1594512464,1c:bf:ce:15:ec:4d,0.004341545,78,TRUE,0.006952255,FALSE,0.018426906,27
1594512468,b8:27:eb:bf:9d:51,0.004994671,51.1,FALSE,0.007694031,FALSE,0.020534428,22.6
1594512470,1c:bf:ce:15:ec:4d,0.004302587,78,TRUE,0.00690707,FALSE,0.018299006,27
1594512471,b8:27:eb:bf:9d:51,0.005020725,51.1,FALSE,0.007723043,FALSE,0.020617148,22.6
1594512472,00:0f:00:70:91:0a,0.002840089,75.5,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1594512475,b8:27:eb:bf:9d:51,0.004965923,51.1,FALSE,0.007661969,FALSE,0.020443038,22.6
1594512477,00:0f:00:70:91:0a,0.002840089,75.30000305,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1594512477,1c:bf:ce:15:ec:4d,0.004341545,78.19999695,TRUE,0.006952255,FALSE,0.018426906,27
1594512479,b8:27:eb:bf:9d:51,0.004967498,51.1,FALSE,0.007663727,FALSE,0.020448047,22.7
1594512482,b8:27:eb:bf:9d:51,0.004981719,51.1,FALSE,0.007679592,FALSE,0.020493267,22.6
1594512483,00:0f:00:70:91:0a,0.002840089,75.19999695,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512486,1c:bf:ce:15:ec:4d,0.004439323,78.40000153,TRUE,0.007065172,FALSE,0.018746775,27
1594512486,b8:27:eb:bf:9d:51,0.005009117,51.1,FALSE,0.007710122,FALSE,0.020580305,22.6
1594512487,00:0f:00:70:91:0a,0.002840089,75.30000305,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1594512490,b8:27:eb:bf:9d:51,0.004997519,51.2,FALSE,0.007697204,FALSE,0.020543474,22.7
1594512491,1c:bf:ce:15:ec:4d,0.004341545,78.5,TRUE,0.006952255,FALSE,0.018426906,27
1594512493,b8:27:eb:bf:9d:51,0.004986014,51.2,FALSE,0.007684382,FALSE,0.02050692,22.7
1594512497,b8:27:eb:bf:9d:51,0.00495602,51.1,FALSE,0.007650913,FALSE,0.020411529,22.6
1594512497,00:0f:00:70:91:0a,0.002840089,75.19999695,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512501,1c:bf:ce:15:ec:4d,0.004371186,78.5,TRUE,0.006986559,FALSE,0.018524044,27
1594512501,b8:27:eb:bf:9d:51,0.004988856,51.1,FALSE,0.00768755,FALSE,0.020515952,22.6
1594512501,00:0f:00:70:91:0a,0.002840089,75.19999695,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1594512504,b8:27:eb:bf:9d:51,0.004988856,51.1,FALSE,0.00768755,FALSE,0.020515952,22.6
1594512505,00:0f:00:70:91:0a,0.002840089,75.30000305,FALSE,0.005114383,FALSE,0.013274837,19.79999924
1594512506,1c:bf:ce:15:ec:4d,0.004351369,78.5,TRUE,0.006963631,FALSE,0.018459116,27
1594512508,b8:27:eb:bf:9d:51,0.004994671,51.1,FALSE,0.007694031,FALSE,0.020534428,22.6
1594512511,00:0f:00:70:91:0a,0.002840089,75.19999695,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512512,b8:27:eb:bf:9d:51,0.004991763,51.1,FALSE,0.00769079,FALSE,0.020525187,22.6
1594512513,1c:bf:ce:15:ec:4d,0.004341545,78.30000305,TRUE,0.006952255,FALSE,0.018426906,27
1594512515,b8:27:eb:bf:9d:51,0.004977374,51.1,FALSE,0.007674747,FALSE,0.020479456,22.6
1594512517,00:0f:00:70:91:0a,0.002840089,75.19999695,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512517,1c:bf:ce:15:ec:4d,0.004367173,78.80000305,TRUE,0.006981918,FALSE,0.018510903,27
1594512519,b8:27:eb:bf:9d:51,0.004991763,51.1,FALSE,0.00769079,FALSE,0.020525187,22.6
1594512523,00:0f:00:70:91:0a,0.002840089,75.19999695,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512523,b8:27:eb:bf:9d:51,0.004988919,51.1,FALSE,0.00768762,FALSE,0.020516151,22.6
1594512526,b8:27:eb:bf:9d:51,0.004973087,51.1,FALSE,0.007669964,FALSE,0.020465825,22.6
1594512527,1c:bf:ce:15:ec:4d,0.004359263,79.30000305,TRUE,0.006972767,FALSE,0.018484988,27
1594512530,b8:27:eb:bf:9d:51,0.005000431,51.1,FALSE,0.007700449,FALSE,0.020552724,22.6
1594512532,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512533,1c:bf:ce:15:ec:4d,0.004341545,79.09999847,TRUE,0.006952255,FALSE,0.018426906,27
1594512534,b8:27:eb:bf:9d:51,0.004961647,51.1,FALSE,0.007657197,FALSE,0.020429436,22.6
1594512536,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512538,b8:27:eb:bf:9d:51,0.004991805,51.1,FALSE,0.007690836,FALSE,0.02052532,22.6
1594512539,1c:bf:ce:15:ec:4d,0.004343508,78.80000305,TRUE,0.006954528,FALSE,0.018433343,27
1594512540,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512541,b8:27:eb:bf:9d:51,0.004986014,51,FALSE,0.007684382,FALSE,0.02050692,22.6
1594512545,b8:27:eb:bf:9d:51,0.004994671,51,FALSE,0.007694031,FALSE,0.020534428,22.6
1594512545,1c:bf:ce:15:ec:4d,0.004343508,78.30000305,TRUE,0.006954528,FALSE,0.018433343,27
1594512546,00:0f:00:70:91:0a,0.002840089,75,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512549,b8:27:eb:bf:9d:51,0.00498462,50.9,FALSE,0.007682828,FALSE,0.02050249,22.6
1594512549,1c:bf:ce:15:ec:4d,0.004383044,78.69999695,TRUE,0.007000264,FALSE,0.018562862,27
1594512552,00:0f:00:70:91:0a,0.002840089,75,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512552,b8:27:eb:bf:9d:51,0.005000431,50.9,FALSE,0.007700449,FALSE,0.020552724,22.6
1594512553,1c:bf:ce:15:ec:4d,0.004333721,78.19999695,TRUE,0.006943189,FALSE,0.018401241,27
1594512556,b8:27:eb:bf:9d:51,0.004983112,50.7,FALSE,0.007681145,FALSE,0.020497694,22.6
1594512559,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512560,b8:27:eb:bf:9d:51,0.004991763,50.5,FALSE,0.00769079,FALSE,0.020525187,22.6
1594512560,1c:bf:ce:15:ec:4d,0.004341545,78,TRUE,0.006952255,FALSE,0.018426906,27
1594512563,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512563,b8:27:eb:bf:9d:51,0.004986014,50.4,FALSE,0.007684382,FALSE,0.02050692,22.6
1594512565,1c:bf:ce:15:ec:4d,0.004341545,78,TRUE,0.006952255,FALSE,0.018426906,27
1594512567,b8:27:eb:bf:9d:51,0.004961647,50.3,FALSE,0.007657197,FALSE,0.020429436,22.6
1594512568,00:0f:00:70:91:0a,0.002840089,75.19999695,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512570,1c:bf:ce:15:ec:4d,0.004341545,78,TRUE,0.006952255,FALSE,0.018426906,27
1594512571,b8:27:eb:bf:9d:51,0.004967393,50.2,FALSE,0.007663609,FALSE,0.020447713,22.6
1594512573,00:0f:00:70:91:0a,0.002746464,75.19999695,FALSE,0.004991855,FALSE,0.012935399,19.70000076
1594512574,b8:27:eb:bf:9d:51,0.004987588,50.1,FALSE,0.007686136,FALSE,0.02051192,22.6
1594512578,1c:bf:ce:15:ec:4d,0.004302587,78,TRUE,0.00690707,FALSE,0.018299006,27
1594512578,b8:27:eb:bf:9d:51,0.004967364,50,FALSE,0.007663577,FALSE,0.020447621,22.6
1594512579,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512582,b8:27:eb:bf:9d:51,0.004971645,50,FALSE,0.007668355,FALSE,0.020461238,22.6
1594512585,00:0f:00:70:91:0a,0.002840089,75.19999695,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512585,1c:bf:ce:15:ec:4d,0.004302587,78,TRUE,0.00690707,FALSE,0.018299006,27
1594512585,b8:27:eb:bf:9d:51,0.004975983,49.9,FALSE,0.007673195,FALSE,0.020475034,22.5
1594512589,b8:27:eb:bf:9d:51,0.00494744,49.9,FALSE,0.007641329,FALSE,0.020384218,22.5
1594512589,1c:bf:ce:15:ec:4d,0.004302587,78,TRUE,0.00690707,FALSE,0.018299006,27
1594512590,00:0f:00:70:91:0a,0.002840089,75.19999695,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512593,b8:27:eb:bf:9d:51,0.004971645,49.7,FALSE,0.007668355,FALSE,0.020461238,22.5
1594512593,1c:bf:ce:15:ec:4d,0.004298763,78,TRUE,0.006902628,FALSE,0.018286437,27
1594512594,00:0f:00:70:91:0a,0.002840089,75.19999695,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512597,b8:27:eb:bf:9d:51,0.004980273,49.7,FALSE,0.00767798,FALSE,0.020488672,22.5
1594512598,00:0f:00:70:91:0a,0.002746464,75.19999695,FALSE,0.004991855,FALSE,0.012935399,19.70000076
1594512600,b8:27:eb:bf:9d:51,0.005000431,49.7,FALSE,0.007700449,FALSE,0.020552724,22.5
1594512600,1c:bf:ce:15:ec:4d,0.004302587,78.09999847,TRUE,0.00690707,FALSE,0.018299006,27
1594512604,b8:27:eb:bf:9d:51,0.004970256,49.6,FALSE,0.007666805,FALSE,0.02045682,22.5
1594512606,1c:bf:ce:15:ec:4d,0.004302587,78.09999847,TRUE,0.00690707,FALSE,0.018299006,27
1594512608,b8:27:eb:bf:9d:51,0.004980273,49.5,FALSE,0.00767798,FALSE,0.020488672,22.5
1594512611,1c:bf:ce:15:ec:4d,0.004245145,78.09999847,TRUE,0.006840238,FALSE,0.018109938,27
1594512611,b8:27:eb:bf:9d:51,0.004978819,49.5,FALSE,0.007676358,FALSE,0.020484049,22.5
1594512615,b8:27:eb:bf:9d:51,0.004975983,49.5,FALSE,0.007673195,FALSE,0.020475034,22.5
1594512619,b8:27:eb:bf:9d:51,0.004980273,49.6,FALSE,0.00767798,FALSE,0.020488672,22.5
1594512619,00:0f:00:70:91:0a,0.002840089,74.90000153,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512619,1c:bf:ce:15:ec:4d,0.004279504,78.09999847,TRUE,0.006880243,FALSE,0.018223098,27
1594512622,b8:27:eb:bf:9d:51,0.004973087,49.6,FALSE,0.007669964,FALSE,0.020465825,22.4
1594512624,00:0f:00:70:91:0a,0.002840089,75,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512626,b8:27:eb:bf:9d:51,0.004996121,49.7,FALSE,0.007695647,FALSE,0.020539035,22.5
1594512627,00:0f:00:70:91:0a,0.002840089,74.80000305,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512629,1c:bf:ce:15:ec:4d,0.004268016,78,TRUE,0.006866877,FALSE,0.018185284,27
1594512630,b8:27:eb:bf:9d:51,0.004986014,49.6,FALSE,0.007684382,FALSE,0.02050692,22.5
1594512633,1c:bf:ce:15:ec:4d,0.004302587,78,TRUE,0.00690707,FALSE,0.018299006,27
1594512633,b8:27:eb:bf:9d:51,0.004977374,49.5,FALSE,0.007674747,FALSE,0.020479456,22.4
1594512634,00:0f:00:70:91:0a,0.002792826,74.90000153,FALSE,0.005052672,FALSE,0.013103809,19.70000076
1594512637,1c:bf:ce:15:ec:4d,0.004302587,78,TRUE,0.00690707,FALSE,0.018299006,27
1594512637,b8:27:eb:bf:9d:51,0.005006199,49.5,FALSE,0.007706873,FALSE,0.02057104,22.5
1594512641,b8:27:eb:bf:9d:51,0.004991858,49.4,FALSE,0.007690895,FALSE,0.020525489,22.4
1594512642,00:0f:00:70:91:0a,0.002792826,74.80000305,FALSE,0.005052672,FALSE,0.013103809,19.70000076
1594512643,1c:bf:ce:15:ec:4d,0.004302587,77.90000153,TRUE,0.00690707,FALSE,0.018299006,27
1594512644,b8:27:eb:bf:9d:51,0.004986014,49.4,FALSE,0.007684382,FALSE,0.02050692,22.4
1594512645,00:0f:00:70:91:0a,0.002840089,74.80000305,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512648,b8:27:eb:bf:9d:51,0.005023652,49.3,FALSE,0.007726301,FALSE,0.020626438,22.4
1594512649,00:0f:00:70:91:0a,0.002840089,74.90000153,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512651,1c:bf:ce:15:ec:4d,0.004310347,77.80000305,TRUE,0.006916078,FALSE,0.018324501,27
1594512652,b8:27:eb:bf:9d:51,0.004996121,49.3,FALSE,0.007695647,FALSE,0.020539035,22.4
1594512654,00:0f:00:70:91:0a,0.002840089,74.80000305,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512655,b8:27:eb:bf:9d:51,0.005000431,49.3,FALSE,0.007700449,FALSE,0.020552724,22.4
1594512659,1c:bf:ce:15:ec:4d,0.004333721,77.80000305,TRUE,0.006943189,FALSE,0.018401241,27
1594512659,b8:27:eb:bf:9d:51,0.004963087,49.2,FALSE,0.007658803,FALSE,0.020434015,22.4
1594512659,00:0f:00:70:91:0a,0.002840089,74.69999695,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512663,b8:27:eb:bf:9d:51,0.004980273,49.1,FALSE,0.00767798,FALSE,0.020488672,22.4
1594512665,00:0f:00:70:91:0a,0.002840089,74.69999695,FALSE,0.005114383,FALSE,0.013274837,19.70000076
1594512666,1c:bf:ce:15:ec:4d,0.004318122,77.69999695,TRUE,0.006925101,FALSE,0.018350039,27
1594512667,b8:27:eb:bf:9d:51,0.004973087,49.2,FALSE,0.007669964,FALSE,0.020465825,22.4
1594512670,b8:27:eb:bf:9d:51,0.004987503,49.2,FALSE,0.007686042,FALSE,0.020511652,22.4
1594512674,1c:bf:ce:15:ec:4d,0.004341545,77.59999847,TRUE,0.006952255,FALSE,0.018426906,27
1594512674,b8:27:eb:bf:9d:51,0.004971645,49.3,FALSE,0.007668355,FALSE,0.020461238,22.4
1594512674,00:0f:00:70:91:0a,0.002840089,74.69999695,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512678,b8:27:eb:bf:9d:51,0.004987588,49.2,FALSE,0.007686136,FALSE,0.02051192,22.3
1594512678,1c:bf:ce:15:ec:4d,0.004291028,77.59999847,TRUE,0.006893641,FALSE,0.018261005,27
1594512681,b8:27:eb:bf:9d:51,0.004981719,49.3,FALSE,0.007679592,FALSE,0.020493267,22.4
1594512682,00:0f:00:70:91:0a,0.002840089,74.69999695,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512682,1c:bf:ce:15:ec:4d,0.004291028,77.59999847,TRUE,0.006893641,FALSE,0.018261005,27
1594512685,b8:27:eb:bf:9d:51,0.005029451,49.2,FALSE,0.007732751,FALSE,0.020644832,22.3
1594512686,00:0f:00:70:91:0a,0.002840089,74.80000305,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512687,1c:bf:ce:15:ec:4d,0.004302587,77.69999695,TRUE,0.00690707,FALSE,0.018299006,27
1594512689,b8:27:eb:bf:9d:51,0.005026604,49.2,FALSE,0.007729584,FALSE,0.0206358,22.3
1594512692,00:0f:00:70:91:0a,0.002840089,74.80000305,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512692,1c:bf:ce:15:ec:4d,0.004312293,77.80000305,TRUE,0.006918337,FALSE,0.018330895,27
1594512693,b8:27:eb:bf:9d:51,0.004997561,49.2,FALSE,0.007697251,FALSE,0.020543607,22.3
1594512696,00:0f:00:70:91:0a,0.002840089,74.80000305,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512696,1c:bf:ce:15:ec:4d,0.004302587,77.80000305,TRUE,0.00690707,FALSE,0.018299006,27
1594512696,b8:27:eb:bf:9d:51,0.004994671,49.1,FALSE,0.007694031,FALSE,0.020534428,22.3
1594512700,b8:27:eb:bf:9d:51,0.004997519,49.1,FALSE,0.007697204,FALSE,0.020543474,22.3
1594512700,1c:bf:ce:15:ec:4d,0.004302587,77.90000153,TRUE,0.00690707,FALSE,0.018299006,27
1594512704,b8:27:eb:bf:9d:51,0.005014938,49.1,FALSE,0.007716603,FALSE,0.020598783,22.3
1594512706,00:0f:00:70:91:0a,0.002840089,74.69999695,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512707,1c:bf:ce:15:ec:4d,0.004302587,77.90000153,TRUE,0.00690707,FALSE,0.018299006,27
1594512707,b8:27:eb:bf:9d:51,0.005000431,49.1,FALSE,0.007700449,FALSE,0.020552724,22.3
1594512710,00:0f:00:70:91:0a,0.002840089,74.80000305,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512711,b8:27:eb:bf:9d:51,0.004975983,49.1,FALSE,0.007673195,FALSE,0.020475034,22.3
1594512713,1c:bf:ce:15:ec:4d,0.004318122,78,TRUE,0.006925101,FALSE,0.018350039,27
1594512715,b8:27:eb:bf:9d:51,0.005007697,49.1,FALSE,0.007708541,FALSE,0.020575797,22.3
1594512715,00:0f:00:70:91:0a,0.002840089,74.69999695,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512718,1c:bf:ce:15:ec:4d,0.004302587,78,TRUE,0.00690707,FALSE,0.018299006,27
1594512718,b8:27:eb:bf:9d:51,0.004987461,49.1,FALSE,0.007685995,FALSE,0.02051152,22.3
1594512722,b8:27:eb:bf:9d:51,0.004976012,49.1,FALSE,0.007673227,FALSE,0.020475126,22.3
1594512722,1c:bf:ce:15:ec:4d,0.004310347,78.09999847,TRUE,0.006916078,FALSE,0.018324501,27
1594512725,00:0f:00:70:91:0a,0.002840089,74.80000305,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512726,b8:27:eb:bf:9d:51,0.004961647,49.1,FALSE,0.007657197,FALSE,0.020429436,22.3
1594512727,1c:bf:ce:15:ec:4d,0.004333721,78,TRUE,0.006943189,FALSE,0.018401241,27
1594512729,b8:27:eb:bf:9d:51,0.004983112,49.1,FALSE,0.007681145,FALSE,0.020497694,22.3
1594512732,00:0f:00:70:91:0a,0.002840089,74.80000305,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512733,b8:27:eb:bf:9d:51,0.005010614,49.1,FALSE,0.007711789,FALSE,0.020585057,22.3
1594512735,1c:bf:ce:15:ec:4d,0.004333721,78,TRUE,0.006943189,FALSE,0.018401241,27
1594512737,b8:27:eb:bf:9d:51,0.004975983,49,FALSE,0.007673195,FALSE,0.020475034,22.3
1594512738,00:0f:00:70:91:0a,0.002840089,74.80000305,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512740,b8:27:eb:bf:9d:51,0.005010616,49,FALSE,0.007711791,FALSE,0.020585064,22.3
1594512744,b8:27:eb:bf:9d:51,0.004956142,48.9,FALSE,0.007651049,FALSE,0.020411917,22.2
1594512744,00:0f:00:70:91:0a,0.002840089,74.90000153,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512746,1c:bf:ce:15:ec:4d,0.004341545,77.90000153,TRUE,0.006952255,FALSE,0.018426906,27
1594512748,b8:27:eb:bf:9d:51,0.00498176,48.9,FALSE,0.007679638,FALSE,0.0204934,22.3
1594512749,00:0f:00:70:91:0a,0.002840089,74.80000305,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512752,b8:27:eb:bf:9d:51,0.005009117,48.9,FALSE,0.007710122,FALSE,0.020580305,22.3
1594512752,1c:bf:ce:15:ec:4d,0.004341545,77.90000153,TRUE,0.006952255,FALSE,0.018426906,27
1594512755,b8:27:eb:bf:9d:51,0.004991763,48.9,FALSE,0.00769079,FALSE,0.020525187,22.2
1594512757,1c:bf:ce:15:ec:4d,0.004333721,77.90000153,TRUE,0.006943189,FALSE,0.018401241,27
1594512758,00:0f:00:70:91:0a,0.002840089,74.69999695,FALSE,0.005114383,FALSE,0.013274837,19.60000038
1594512759,b8:27:eb:bf:9d:51,0.004990367,48.9,FALSE,0.007689234,FALSE,0.020520753,22.2
1594512762,1c:bf:ce:15:ec:4d,0.004341545,78,TRUE,0.006952255,FALSE,0.018426906,27
1594512763,b8:27:eb:bf:9d:51,0.004976012,48.8,FALSE,0.007673227,FALSE,0.020475126,22.2
